po_number,deal_id_x,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,cost_per_sku,total_sku_cost
35096,12741904555,3/27/2023,1000,1910,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.0287827v2,10,0,2,3,,3/29/2023,,,,84,,,0,0,2.01,517.44
35097,12740371113,3/27/2023,120,1910.32,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02137929v1,10,0,2,4,,3/29/2023,,,,10,,,0,0,2.83,517.44
35098,12478515562,3/10/2023,9000,1910.4,Distributor,Existing Business,,Closed and Won,,,SAGE,3,,10.0232494v1,10,0,2,1,,3/28/2023,,,,750,,,0,0,1.56,517.44
35099,12559357042,3/16/2023,300,1910.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02155164v1,10,0,2,1,,3/28/2023,,,,25,,,0,0,1.96,517.44
35100,12739632805,3/27/2023,250,1910.4,Distributor,New Business,,Closed and Won,,,Client Referral,3,,10.02155141v1,10,0,2,1,,3/28/2023,,,,22,,,0,0,2.23,517.44
35101,12706381085,3/24/2023,30,1910.9,Direct,New Business,,Closed and Won,,,Email Marketing,1,Low ,10.02155407v1,10,0,2,1,,3/28/2023,,,,3,,,0,0,3.5,517.44
35102,11838476410,1/24/2023,30,1911.6,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02139217v1,10,0,2,1,,3/28/2023,,,,3,,,0,0,3.5,517.44
35103,12749078944,3/28/2023,60,1911.6,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,10.0279520v3,10,0,2,4,,3/28/2023,,,,5,,,0,0,2.83,517.44
35104,12739960737,3/27/2023,240,1911.6,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low ,10.02155502v1,10,0,2,1,,3/28/2023,,,,20,,,0,0,2.23,517.44
35105,12624485518,3/20/2023,360,1912,Distributor,Existing Business,,Closed and Won,,,CommonSku,1,Low ,10.02154431v3,10,0,2,1,,3/28/2023,,,,30,,,0,0,1.96,517.44
35106,12751027335,3/28/2023,295,1912.8,Distributor,Existing Business,,Closed and Won,Portal Order,,WT Reorder,1,,10.02152945v1,10,0,2,1,,3/28/2023,,,,25,,,0,0,1.96,517.44
35107,12741464440,3/27/2023,150,1913.19,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low ,10.02155486v1,10,0,2,1,,3/29/2023,,,,13,,,0,0,1.96,517.44
35108,12458675771,3/9/2023,125,1913.4,Direct,New Business,,Closed and Won,Intake 3.0,,Referrals,2,High Res Preview,10.02153061v2,10,0,2,3,,3/29/2023,,,,11,,,0,0,2.72,517.44
35109,12701938590,3/24/2023,150,1914.4,Direct,New Business,,Closed and Won,Revision Request,,Direct Traffic,1,,10.02122541v2,10,0,2,1,,3/28/2023,,,,13,,,0,0,1.96,517.44
35110,12748451642,3/28/2023,1000,1914.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02142169v1,10,0,2,1,,3/28/2023,,,,84,,,0,0,1.96,517.44
35111,12749488667,3/28/2023,200,1914.96,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,11.02105508v1,11,0,3,1,,3/31/2023,,,,17,,,0,0,2.73,517.44
35112,12752796196,3/28/2023,100,1915.35,Distributor,Existing Business,,Payment Pending,Reorder Button,,Email Marketing,1,,10.02141843v3,10,0,2,1,,3/28/2023,,,,9,,,0,0,2.56,517.44
35113,12651774347,3/21/2023,240,1915.52,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,55.02119055v1,55,0,114,1,,3/29/2023,,,,20,,,0,0,2.23,517.44
35114,12358561107,3/1/2023,60,1916.2,Distributor,Existing Business,,Closed and Won,,,SAGE,1,High Res Preview,44.02150434v2,44,0,21,3,,3/29/2023,,,,5,,,0,0,2.93,517.44
35116,12584021546,3/17/2023,0,1917.35,Distributor,New Business,,Closed and Won,Logged-In Design Request,,Client Referral,2,Low ,932154222v3,93,121,120,10,45035,3/28/2023,Distributor,newbusiness,12584021546,11,1.8,0,259.2,217.8,,517.44
35117,12738838609,3/27/2023,100,1917.6,Distributor,Existing Business,,Closed and Won,,,Referrals,2,,55.02155706v1,55,0,114,3,,3/28/2023,,,,9,,,0,0,2.93,517.44
35119,12752878716,3/28/2023,60,1917.64,Distributor,Existing Business,,Closed and Won,,,SAGE,1,,55.02126154v1,55,0,114,1,,3/29/2023,,,,5,,,0,0,2.56,517.44
35121,12516357929,3/13/2023,2300,1917.73,Wholesale,Existing Business,,Closed and Won,Logged-In Design Request,,SAGE,2,Low ,55.02152750v1,55,0,114,3,,3/28/2023,,,,192,,,0,0,2.1,517.44
35123,12670653498,3/22/2023,500,1918.8,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,10.02154710v1,10,0,2,3,,3/28/2023,,,,42,,,0,0,2.54,517.44
35124,12673667375,3/22/2023,1987,1918.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,10.027975v1,10,0,2,3,,3/28/2023,,,,166,,,0,0,2.01,517.44
35125,12289798986,2/24/2023,60,1918.8,Distributor,New Business,,Closed and Won,,,Client Referral,3,Low ,55.02149691v3,55,0,114,3,,3/29/2023,,,,5,,,0,0,2.93,517.44
35126,12482071142,3/10/2023,300,1919.34,Direct,Existing Business,,Closed and Won,,,SAGE,2,Low ,46.02154759v1,46,0,113,1,,3/29/2023,,,,25,,,0,0,1.96,517.44
35127,12704809238,3/24/2023,95,1919.75,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02155225v2,10,0,2,4,,3/29/2023,,,,8,,,0,0,2.83,517.44
35128,12752316248,3/28/2023,242,1920,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,,10.02136489v2,10,0,2,1,,3/29/2023,,,,21,,,0,0,1.96,517.44
35129,12691965778,3/23/2023,120,1920,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0271902v3,10,0,2,3,,3/28/2023,,,,10,,,0,0,2.72,517.44
35130,12465318295,3/9/2023,525,1920,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,46.02152550v1,46,0,113,3,,3/29/2023,,,,44,,,0,0,2.54,517.44
35131,12673970052,3/22/2023,1500,1920,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02154719v1,10,0,2,3,,3/29/2023,,,,125,,,0,0,2.01,517.44
35132,12579565393,3/17/2023,0,1920,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,932153958v1,93,1080,120,10,45040,3/30/2023,Direct,newbusiness,12579565393,90,1.42,0,1601.76,1533.6,,517.44
35133,12752848558,3/28/2023,120,1920,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,55.02122988v1,55,0,114,4,,3/29/2023,,,,10,,,0,0,2.88,517.44
35134,12751644499,3/28/2023,120,1920,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,55.02154547v2,55,0,114,4,,3/29/2023,,,,10,,,0,0,3,517.44
35135,12753215098,3/28/2023,60,1920,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02155798v1,10,0,2,3,,3/28/2023,,,,5,,,0,0,2.85,517.44
35136,12755355487,3/28/2023,120,1920,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,10.02132122v2,10,0,2,3,,3/29/2023,,,,10,,,0,0,2.72,517.44
35137,12754576929,3/28/2023,250,1920,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,4,,10.02151415v1,10,0,2,1,,3/29/2023,,,,21,,,0,0,1.96,517.44
35138,12754419825,3/28/2023,510,1920,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02155831v1,10,0,2,3,,3/29/2023,,,,43,,,0,0,2.54,517.44
35139,12744128781,3/27/2023,600,1920,Wholesale,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,1,,10.0220834v6,10,0,2,1,,3/29/2023,,,,50,,,0,0,2.23,517.44
35140,12654967135,3/21/2023,600,1920,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Event in the Past Year,1,High Res Preview,46.02154602v2,46,0,113,1,,3/29/2023,,,,50,,,0,0,1.96,517.44
35141,12738322360,3/27/2023,250,1920,Direct,New Business,,Closed and Won,,,Email Marketing,1,,10.02122181v3,10,0,2,3,,3/30/2023,,,,21,,,0,0,2.54,517.44
35142,9941414287,8/26/2022,750,1920,Distributor,Existing Business,,Closed and Won,,,Email Marketing,4,Low ,10.02111902v7,10,0,2,1,,3/30/2023,,,,63,,,0,0,1.96,517.44
35143,12535071543,3/14/2023,720,1920,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Client Referral,2,High Res Preview,10.02153195v2,10,0,2,4,,3/29/2023,,,,60,,,0,0,2.01,517.44
35145,12751691192,3/28/2023,200,1920,Direct,Existing Business,,Closed and Won,Logged-In Design Request,,Email Marketing,1,High Res Preview,10.02155893v1,10,0,2,3,,3/29/2023,,,,17,,,0,0,2.54,517.44
35146,12764689224,3/29/2023,200,1920,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,10.02114472v1,10,0,2,3,,3/29/2023,,,,18,,,0,0,2.85,517.44
35147,12763166620,3/29/2023,120,1920,Distributor,Existing Business,,Closed and Won,,,,1,,10.02125442v2,10,0,2,4,,3/29/2023,,,,10,,,0,0,2.71,517.44
35148,12709487490,3/24/2023,60,1920,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Medium ,10.02155310v1,10,0,2,3,,3/29/2023,,,,6,,,0,0,2.85,517.44
35149,12672538011,3/22/2023,300,1920.14,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.02124994v2,10,0,2,3,,3/29/2023,,,,25,,,0,0,2.54,517.44
35150,12671284505,3/22/2023,175,1920.14,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview,55.02154624v1,55,0,114,4,,3/29/2023,,,,15,,,0,0,2.7,517.44
35152,12764327249,3/29/2023,150,1920.96,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,,10.02102854v1,10,0,2,3,,3/29/2023,,,,13,,,0,0,2.54,517.44
35153,12751351195,3/28/2023,3000,1923.69,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Client Referral,2,Low ,10.02155608v2,10,0,2,3,,3/29/2023,,,,250,,,0,0,1.72,517.44
35154,12533634851,3/14/2023,120,1924.42,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02153256v2,10,0,2,4,,3/29/2023,,,,10,,,0,0,2.71,517.44
35155,12189387662,2/16/2023,60,1924.97,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,High Res Preview,46.02149131v1,46,0,113,3,,3/29/2023,,,,5,,,0,0,2.85,517.44
35156,12766400096,3/29/2023,200,1925.12,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,4,,10.0262693v1,10,0,2,1,,3/29/2023,,,,17,,,0,0,1.96,517.44
35157,6048871690,8/27/2021,120,1925.28,Distributor,Existing Business,,Closed and Won,,,,2,Low ,10.02155288v2,10,0,2,3,,3/29/2023,,,,10,,,0,0,2.72,517.44
35158,12765567403,3/29/2023,440,1925.28,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0262575v1,10,0,2,3,,3/29/2023,,,,37,,,0,0,2.54,517.44
35159,12765714520,3/29/2023,360,1925.75,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0262575v1,10,0,2,3,,3/29/2023,,,,30,,,0,0,2.54,517.44
35160,12705578557,3/24/2023,240,1926,Distributor,New Business,,Closed and Won,,,SAGE,3,Low ,55.02155233v2,55,0,114,1,,3/29/2023,,,,20,,,0,0,1.96,517.44
35161,12742044268,3/27/2023,525,1926,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,,55.02155717v1,55,0,114,4,,3/30/2023,,,,49,,,0,0,3,517.44
35162,12645753216,3/21/2023,1000,1926,Distributor,New Business,,Closed and Won,,,Organic Search,2,Not Rated,10.02155644v1,10,0,2,1,,3/29/2023,,,,84,,,0,0,1.79,517.44
35163,12751648379,3/28/2023,60,1926,Direct,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,1,,55.02125240v1,55,0,114,1,,3/29/2023,,,,5,,,0,0,2.56,517.44
35164,12738890147,3/27/2023,1038,1927.02,Direct,Existing Business,,Closed and Won,,,Organic Search,1,,10.02114507v1,10,0,2,4,,3/29/2023,,,,87,,,0,0,2.01,517.44
35165,12691599715,3/23/2023,300,1927.2,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,2,,10.0260748v1,10,0,2,4,,3/29/2023,,,,25,,,0,0,2.54,517.44
35166,12768036257,3/29/2023,60,1927.2,Direct,Existing Business,,Closed and Won,Portal Order,,Paid Search,1,,10.0287999v5,10,0,2,1,,3/29/2023,,,,5,,,0,0,2.56,517.44
35167,12766551931,3/29/2023,120,1927.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02150872v1,10,0,2,4,,3/29/2023,,,,10,,,0,0,2.71,517.44
35168,12765637697,3/29/2023,500,1927.2,Distributor,Existing Business,,Closed and Won,,,CommonSku,2,,10.0288654v1,10,0,2,4,,3/29/2023,,,,42,,,0,0,2.54,517.44
35169,12766952863,3/29/2023,500,1927.2,Direct,Existing Business,,Closed and Won,Portal Order,,Intake,2,,10.0253818v1,10,0,2,4,,3/29/2023,,,,42,,,0,0,2.54,517.44
35170,12519429257,3/13/2023,120,1927.2,Distributor,Existing Business,,Closed and Won,,,Referrals,2,,10.02155970v1,10,0,2,3,,3/31/2023,,,,10,,,0,0,2.85,517.44
35171,12750267995,3/28/2023,60,1927.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02155685v1,10,0,2,3,,3/29/2023,,,,5,,,0,0,2.85,517.44
35173,12766493009,3/29/2023,300,1927.72,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Medium ,10.02156008v1,10,0,2,3,,3/29/2023,,,,25,,,0,0,2.54,517.44
35174,12766549122,3/29/2023,258,1927.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.02128286v1,10,0,2,3,,4/6/2023,,,,22,,,0,0,2.54,517.44
35175,12768578683,3/29/2023,60,1928.31,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02133464v1,10,0,2,3,,3/30/2023,,,,5,,,0,0,2.85,517.44
35176,12721045062,3/25/2023,30,1928.46,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,55.02155355v1,55,0,114,1,,3/29/2023,,,,3,,,0,0,2.56,517.44
35178,12749170692,3/28/2023,60,1928.55,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Low ,932155719v1,93,240,120,10,45035,3/30/2023,Distributor,existingbusiness,12749170692,25,1.8,0,475.2,432,2.56,517.44
35179,12768958323,3/29/2023,120,1930,Distributor,Existing Business,,Closed and Won,,,SAGE,1,,10.0290541v3,10,0,2,3,,3/30/2023,,,,10,,,0,0,2.72,517.44
35180,12768411772,3/29/2023,60,1930,Distributor,Existing Business,,Closed and Won,,,WT Reorder,2,,10.0227001v1,10,0,2,3,,3/30/2023,,,,5,,,0,0,2.85,517.44
35181,12776349974,3/30/2023,120,1930,Distributor,New Business,,Payment Pending,,,Event in the Past Year,2,,10.02156168v1,10,0,2,1,,3/30/2023,,,,10,,,0,0,2.23,517.44
35182,12467594411,3/9/2023,502,1930.12,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,High Res Preview,46.02152378v2,46,0,113,1,,3/31/2023,,,,42,,,0,0,1.96,517.44
35183,12776464254,3/30/2023,1000,1930.23,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,2,,10.02116809v1,10,0,2,4,,3/30/2023,,,,84,,,0,0,2.01,517.44
35184,12769144852,3/29/2023,400,1930.34,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02126341v1,10,0,2,1,,3/30/2023,,,,34,,,0,0,1.96,517.44
35185,12775328170,3/30/2023,100,1931.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,17.02121138v2,17,0,9,4,,3/30/2023,,,,9,,,0,0,2.83,517.44
35186,12627460427,3/20/2023,60,1931.6,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,High Res Preview,55.02154253v1,55,0,114,3,,3/30/2023,,,,5,,,0,0,2.93,517.44
35188,12743347064,3/27/2023,30,1932.44,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High ,10.02155962v2,10,0,2,1,,3/31/2023,,,,3,,,0,0,3.5,517.44
35189,12170141977,2/15/2023,500,1933.5,Distributor,New Business,,Closed and Won,,,Email Marketing,1,High Res Preview,10.02154707v2,10,0,2,1,,3/30/2023,,,,42,,,0,0,1.96,517.44
35190,12766851625,3/29/2023,50,1933.6,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,,10.02130086v10,10,0,2,4,,3/30/2023,,,,5,,,0,0,2.83,517.44
35191,12777338784,3/30/2023,100,1934.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,,10.02154189v1,10,0,2,4,,3/30/2023,,,,9,,,0,0,2.83,517.44
35192,12628731296,3/20/2023,150,1934.4,Distributor,Existing Business,,Closed and Won,,,WT Strategic Partnerships,3,High Res Preview,55.02154243v1,55,0,114,1,,3/30/2023,,,,13,,,0,0,1.96,517.44
35193,12770119445,3/29/2023,500,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Low ,10.02156228v1,10,0,2,1,,3/30/2023,,,,42,,,0,0,1.96,517.44
35194,12776625977,3/30/2023,1500,1934.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,2,,10.0290512v1,10,0,2,4,,3/30/2023,,,,125,,,0,0,2.01,517.44
35195,12753138760,3/28/2023,60,1934.4,Direct,New Business,,Closed and Won,Intake 3.0,,Direct Traffic,1,High Res Preview,10.02155757v1,10,0,2,3,,3/30/2023,,,,6,,,0,0,2.85,517.44
35196,12547035981,3/15/2023,60,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02153695v1,10,0,2,3,,3/30/2023,,,,5,,,0,0,2.85,517.44
35197,12561298565,3/16/2023,120,1934.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.0285293v1,10,0,2,3,,3/30/2023,,,,10,,,0,0,2.72,517.44
35198,12753600060,3/28/2023,100,1934.4,Direct,Existing Business,,Closed and Won,,,Referrals,1,Low ,10.02142202v1,10,0,2,3,,4/3/2023,,,,9,,,0,0,2.85,517.44
35199,10160103027,9/12/2022,250,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview,10.02113946v1,10,0,2,4,,4/6/2023,,,,21,,,0,0,2.54,517.44
35200,12289512093,2/24/2023,240,1934.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview,10.02149686v1,10,0,2,3,,3/31/2023,,,,20,,,0,0,2.54,517.44
35201,10346230710,9/28/2022,120,1934.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,High Res Preview,55.02150797v5,55,0,114,1,,4/4/2023,,,,10,,,0,0,2.56,517.44
35203,12628370275,3/20/2023,200,1934.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02123557v2,10,0,2,4,,3/30/2023,,,,17,,,0,0,2.54,517.44
35204,12739616866,3/27/2023,43,1934.4,Direct,New Business,,Closed and Won,Intake 3.0,,Pre-Hubspot Contact,1,High ,10.02155843v1,10,0,2,1,,3/30/2023,,,,4,,,0,0,3.5,517.44
35206,12673403018,3/22/2023,120,1934.4,Distributor,Existing Business,,Closed and Won,,,WT Strategic Partnerships,2,High Res Preview,55.02156050v1,55,0,114,1,,3/31/2023,,,,10,,,0,0,2.23,517.44
35207,12778546504,3/30/2023,30,1934.4,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,,10.02156328v1,10,0,2,1,,3/30/2023,,,,3,,,0,0,3.5,517.44
35208,12765555315,3/29/2023,500,1934.4,Distributor,Existing Business,,Closed and Won,,,,1,,10.02133583v2,10,0,2,1,,3/31/2023,,,,42,,,0,0,1.96,517.44
35209,12781401394,3/30/2023,4000,1934.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,,10.02150586v1,10,0,2,4,,3/31/2023,,,,334,,,0,0,1.71,517.44
35210,12423596188,3/6/2023,0,1934.4,Direct,New Business,,Closed and Won,,,Direct Traffic,1,Low ,932151321v2,93,1800,120,10,45048,4/5/2023,Direct,newbusiness,12423596188,151,1.31,0,2267.88,2223.25,,517.44
35211,12769019293,3/29/2023,120,1934.4,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,High ,10.02156294v1,10,0,2,3,,3/30/2023,,,,10,,,0,0,2.72,517.44
35212,12781355395,3/30/2023,200,1934.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0218490v1,10,0,2,1,,3/31/2023,,,,17,,,0,0,1.96,517.44
35213,12781311233,3/30/2023,150,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,20.02156374v1,20,0,11,3,,4/3/2023,,,,13,,,0,0,3.12,517.44
35214,12781672026,3/30/2023,83,1934.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02118438v2,10,0,2,3,,3/31/2023,,,,7,,,0,0,2.85,517.44
35216,12790397823,3/31/2023,60,1934.4,Distributor,Existing Business,,Closed and Won,Portal Order,,,1,,46.02114600v1,46,0,113,3,,3/31/2023,,,,5,,,0,0,2.85,517.44
35217,12781316009,3/30/2023,200,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Medium ,10.02156405v1,10,0,2,1,,3/31/2023,,,,17,,,0,0,1.96,517.44
35218,12776859503,3/30/2023,60,1934.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.02156325v1,10,0,2,1,,3/31/2023,,,,5,,,0,0,2.56,517.44
35219,12768318090,3/29/2023,275,1934.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Low ,10.02156230v2,10,0,2,1,,3/31/2023,,,,23,,,0,0,1.96,517.44
35220,12477833895,3/10/2023,1500,1934.4,Distributor,New Business,,Closed and Won,Logged-In Design Request,,SAGE,1,Low ,17.02152815v6,17,0,9,1,,3/31/2023,,,,125,,,0,0,1.71,517.44
35221,12704324129,3/24/2023,1000,1934.4,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,SAGE,1,High Res Preview,17.02152708v4,17,0,9,3,,3/31/2023,,,,84,,,0,0,2.01,517.44
35222,12777582696,3/30/2023,500,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,46.02156372v1,46,0,113,1,,3/31/2023,,,,42,,,0,0,1.96,517.44
35223,12778538560,3/30/2023,1000,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.02140746v6,10,0,2,3,,4/4/2023,,,,84,,,0,0,2.01,517.44
35224,12671823619,3/22/2023,500,1934.4,Distributor,Existing Business,,Closed and Won,,,WT Strategic Partnerships,2,Low ,10.02155121v1,10,0,2,1,,3/31/2023,,,,42,,,0,0,1.96,517.44
35225,12653368194,3/21/2023,80,1934.4,Direct,Existing Business,,Closed and Won,Revision Request,,Paid Search,1,Low ,10.02154438v1,10,0,2,3,,3/31/2023,,,,7,,,0,0,2.85,517.44
35226,12433543010,3/7/2023,755,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02155718v4,10,0,2,3,,3/31/2023,,,,63,,,0,0,2.01,517.44
35227,12763224335,3/29/2023,160,1934.4,Distributor,Existing Business,,Closed and Won,,,SAGE,3,High Res Preview,10.02156097v1,10,0,2,1,,3/31/2023,,,,14,,,0,0,1.96,517.44
35228,12781549225,3/30/2023,120,1934.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02117283v3,10,0,2,3,,3/31/2023,,,,10,,,0,0,2.85,517.44
35229,12751642183,3/28/2023,500,1934.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02155631v1,10,0,2,1,,3/31/2023,,,,42,,,0,0,1.96,517.44
35230,12768008198,3/29/2023,120,1934.4,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,Medium ,46.02156262v2,46,0,113,1,,3/31/2023,,,,10,,,0,0,2.23,517.44
35231,12741692699,3/27/2023,60,1934.4,Distributor,Existing Business,,Closed and Won,,,ASI Connect,1,Low ,46.02156159v1,46,0,113,1,,3/31/2023,,,,5,,,0,0,2.56,517.44
35233,12766581811,3/29/2023,200,1934.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium ,10.02156148v1,10,0,2,1,,3/31/2023,,,,17,,,0,0,1.96,517.44
35234,12781355343,3/30/2023,30,1934.4,Distributor,Existing Business,,Closed and Won,,,WT Strategic Partnerships,1,Low ,10.02156399v1,10,0,2,1,,3/31/2023,,,,3,,,0,0,3.5,517.44
35235,12792417340,3/31/2023,0,1934.4,Distributor,Existing Business,,Closed and Won,,,CommonSku,3,,932150034v3,93,500,120,10,45044,3/31/2023,Distributor,existingbusiness,12792417340,42,1.31,0,675.96,655,,517.44
35236,12780953092,3/30/2023,30,1934.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview,10.02156357v2,10,0,2,1,,3/31/2023,,,,3,,,0,0,3.5,517.44
35239,12792532374,3/31/2023,220,1934.4,Direct,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,,10.0227078v2,10,0,2,4,,3/31/2023,,,,22,,,0,0,2.83,517.44
35240,12793396247,3/31/2023,120,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.0223688v2,10,0,2,3,,3/31/2023,,,,10,,,0,0,2.85,517.44
35241,12795437064,3/31/2023,240,1934.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,,10.02151740v1,10,0,2,1,,3/31/2023,,,,20,,,0,0,1.96,517.44
35242,12776657766,3/30/2023,60,1934.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,10.02156193v1,10,0,2,3,,3/31/2023,,,,5,,,0,0,2.85,517.44
35243,12793169930,3/31/2023,60,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low ,10.02156542v1,10,0,2,4,,4/13/2023,,,,5,,,0,0,2.83,517.44
35244,12781730990,3/30/2023,240,1934.4,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,High Res Preview,10.02156400v1,10,0,2,1,,3/31/2023,,,,20,,,0,0,1.96,517.44
35245,12768976658,3/29/2023,400,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,17.02156757v2,17,0,9,1,,4/11/2023,,,,34,,,0,0,1.96,517.44
35246,12789365839,3/31/2023,250,1934.4,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Client Referral,1,Low ,10.02156491v1,10,0,2,1,,3/31/2023,,,,21,,,0,0,1.96,517.44
