po_number,deal_id_x,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,cost_per_sku,total_sku_cost
41042,15900274233,11/2/2023,260.0,2655.2,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,,10.0243578v1,10.0,0.0,2.0,1.0,,2023-11-08,,,,23.0,,,0.0,0.0,2.56,798.72
41043,15877499177,11/1/2023,70.0,1243.58,Direct,New Business,,Closed and Won,,,Organic Search,1,Low ,10.02198707v1,10.0,0.0,2.0,4.0,,2023-11-06,,,,6.0,,,0.0,0.0,2.83,237.72
41044,15939944876,11/6/2023,75.0,860.25,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.02100953v1,10.0,0.0,2.0,1.0,,2023-11-06,,,,7.0,,,0.0,0.0,2.56,245.76
41045,15941089854,11/6/2023,100.0,1390.56,Direct,Existing Business,,Payment Pending,Reorder Button,,Organic Search,3,,10.02136687v1,10.0,0.0,2.0,3.0,,2023-11-07,,,,9.0,,,0.0,0.0,2.85,342.0
41046,15850992175,10/30/2023,300.0,2610.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,,10.02198113v1,10.0,0.0,2.0,1.0,,2023-11-06,,,,26.0,,,0.0,0.0,1.96,658.56
41048,15882831671,11/1/2023,60.0,688.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low ,10.02199052v1,10.0,0.0,2.0,1.0,,2023-11-06,,,,5.0,,,0.0,0.0,2.56,184.32
41049,15882024798,11/1/2023,240.0,2968.8,Direct,Existing Business,,Closed and Won,,,Direct Traffic,2,,10.0222077v1,10.0,0.0,2.0,4.0,,2023-11-06,,,,20.0,,,0.0,0.0,2.83,747.12
41051,15798775055,10/26/2023,380.0,2652.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Medium ,10.02197346v1,10.0,0.0,2.0,1.0,,2023-11-06,,,,32.0,,,0.0,0.0,1.96,776.16
41052,15941033520,11/6/2023,1500.0,9330.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,,10.02172356v2,10.0,0.0,2.0,1.0,,2023-11-06,,,,125.0,,,0.0,0.0,1.71,2585.52
41053,15882715783,11/1/2023,150.0,1200.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.03199194v1,10.0,0.0,2.0,1.0,,2023-11-07,,,,13.0,,,0.0,0.0,1.96,329.28
41054,15850029910,10/30/2023,120.0,1645.83,Direct,New Business,,Closed and Won,,,Direct Traffic,1,Low ,10.02198185v1,10.0,0.0,2.0,4.0,,2023-11-06,,,,10.0,,,0.0,0.0,2.83,373.56
41055,15870449767,10/31/2023,1050.0,13742.73,Direct,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,2,,10.02147141v1,10.0,0.0,2.0,4.0,,2023-11-06,,,,91.0,,,0.0,0.0,2.54,3101.2799999999997
41056,15878429806,11/1/2023,240.0,3198.08,Direct,Existing Business,,Closed and Won,,,Organic Search,2,Low ,10.02198737v2,10.0,0.0,2.0,4.0,,2023-11-06,,,,20.0,,,0.0,0.0,2.83,747.12
41057,15941899399,11/6/2023,42.0,642.18,Distributor,Existing Business,,Closed and Won,Reorder Button,,CommonSku,2,,10.02183272v1,10.0,0.0,2.0,3.0,,2023-11-07,,,,4.0,,,0.0,0.0,3.18,190.8
41059,15941892993,11/6/2023,120.0,1520.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,,10.0280156v1,10.0,0.0,2.0,3.0,,2023-11-06,,,,10.0,,,0.0,0.0,2.72,359.04
41060,15942221313,11/6/2023,121.0,1089.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,,10.0210309v2,10.0,0.0,2.0,1.0,,2023-11-06,,,,11.0,,,0.0,0.0,2.23,321.12
41061,15939461049,11/6/2023,343.0,2394.14,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02199430v1,10.0,0.0,2.0,1.0,,2023-11-06,,,,29.0,,,0.0,0.0,1.96,705.6
41062,15942366248,11/6/2023,0.0,1515.93,Direct,New Business,,Closed and Won,3D Builder,,Referrals,1,,932199540v1,93.0,120.0,120.0,10.0,45264.0,2023-11-07,Direct,newbusiness,15942366248.0,10.0,1.8,0.0,237.6,216.0,,216.0
41063,15862343835,10/31/2023,30.0,493.63,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Medium ,10.02198540v2,10.0,0.0,2.0,4.0,,2023-11-06,,,,3.0,,,0.0,0.0,3.25,156.0
41064,15865315632,10/31/2023,30.0,398.7,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,High Res Preview,10.02198998v1,10.0,0.0,2.0,4.0,,2023-11-07,,,,3.0,,,0.0,0.0,3.25,156.0
41065,15901977456,11/2/2023,60.0,688.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02199425v1,10.0,0.0,2.0,4.0,,2023-11-06,,,,5.0,,,0.0,0.0,2.83,203.76
41066,15654982542,10/16/2023,120.0,1184.4,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Pre-Hubspot Contact,2,Low ,15.02194779v1,15.0,0.0,7.0,3.0,,2023-11-06,,,,10.0,,,0.0,0.0,3.84,506.88
41067,15911644043,11/3/2023,720.0,5421.6,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.02193546v1,10.0,0.0,2.0,3.0,,2023-11-06,,,,60.0,,,0.0,0.0,2.43,1807.92
41069,15944231775,11/6/2023,60.0,962.4,Direct,New Business,,Closed and Won,,,Direct Traffic,1,,10.02191282v1,10.0,0.0,2.0,1.0,,2023-11-06,,,,5.0,,,0.0,0.0,2.56,184.32
41070,15942606733,11/6/2023,400.0,3012.0,Distributor,Existing Business,,Payment Pending,Portal Order,,Pre-Hubspot Contact,2,,10.0289951v1,10.0,0.0,2.0,1.0,,2023-11-06,,,,34.0,,,0.0,0.0,1.96,823.2
