deal_id_x,po_number,order_created,total_deal_quantity,amount_in_company_currency,client_type_x,deal_type_x,special_order_type,deal_stage,automation_tools,revisions,deal_source_ca,number_of_associated_contacts,design_difficulty,SKU,chassis,total_intl_product_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_to_prod,client_type_y,deal_type_y,deal_id_y,Total SKU DZ on PO,intl_unit_cost,fixed_intl_pkg_cost,total_intl_unit_cost_dont_use,total_intl_sku_cost,total_product_quantity,cost_per_sku,total_sku_cost
14785704540,38714,8/22/2023,50.0,764.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0271902v3,10.0,,2.0,3.0,,2023-08-22,,,,5.0,,,,,50.0,3.18,228.96
14785540870,38716,8/22/2023,402.0,3127.56,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.02178306v1,10.0,,2.0,1.0,,2023-08-25,,,,34.0,,,,,402.0,1.96,823.2
14786295312,38717,8/22/2023,60.0,636.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,55.02107184v1,55.0,,114.0,3.0,,2023-08-22,,,,5.0,,,,,60.0,2.93,210.96
14785681744,38719,8/22/2023,200.0,1786.13,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated,10.02182658v1,10.0,,2.0,1.0,,2023-08-23,,,,17.0,,,,,200.0,1.96,423.36
14163640131,38720,7/14/2023,150.0,2058.98,Direct,New Business,,Closed and Won,,,Direct Traffic,1,Low ,10.02181769v3,10.0,,2.0,1.0,,2023-08-22,,,,13.0,,,,,150.0,1.96,329.28
14786090294,38721,8/22/2023,400.0,3012.0,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,10.02154787v3,10.0,,2.0,3.0,,2023-08-23,,,,34.0,,,,,400.0,2.54,1066.8
14785960479,38722,8/22/2023,400.0,3122.0,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,10.02154786v3,10.0,,2.0,3.0,,2023-08-23,,,,34.0,,,,,400.0,2.54,1066.8
14663167328,38723,8/16/2023,30.0,704.83,Direct,Existing Business,,Closed and Won,,,Organic Search,1,High Res Preview,10.02181659v1,10.0,,2.0,3.0,,2023-08-23,,,,3.0,,,,,30.0,3.18,152.64
14633625896,38725,8/15/2023,60.0,625.8,Distributor,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,High Res Preview,46.02181062v1,46.0,,113.0,1.0,,2023-08-23,,,,5.0,,,,,60.0,2.56,184.32
14763049551,38726,8/21/2023,120.0,2563.8,Direct,Existing Business,,Closed and Won,,,Organic Search,1,,55.03182499v1,55.0,,114.0,4.0,,2023-08-29,,,,3.0,,,,,30.0,3.0,144.0
14763049551,38726,8/21/2023,120.0,2563.8,Direct,Existing Business,,Closed and Won,,,Organic Search,1,,55.03182501v1,55.0,,114.0,4.0,,2023-08-29,,,,3.0,,,,,30.0,3.0,144.0
14763049551,38726,8/21/2023,120.0,2563.8,Direct,Existing Business,,Closed and Won,,,Organic Search,1,,55.03182500v1,55.0,,114.0,4.0,,2023-08-29,,,,3.0,,,,,30.0,3.0,144.0
14763049551,38726,8/21/2023,120.0,2563.8,Direct,Existing Business,,Closed and Won,,,Organic Search,1,,55.03176228v1,55.0,,114.0,4.0,,2023-08-29,,,,3.0,,,,,30.0,3.0,144.0
14556551197,38727,8/10/2023,30.0,587.7,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,Low ,10.02180209v2,10.0,,2.0,4.0,,2023-08-22,,,,3.0,,,,,30.0,2.83,135.84
13637518679,38729,6/8/2023,30.0,458.7,Distributor,New Business,,Closed and Won,,,SAGE,2,Low ,10.02169750v2,10.0,,2.0,3.0,,2023-08-24,,,,3.0,,,,,30.0,3.18,152.64
14785983068,38730,8/22/2023,120.0,1032.0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,,55.02172643v2,55.0,,114.0,3.0,,2023-08-23,,,,10.0,,,,,120.0,2.8,369.6
14759396108,38731,8/21/2023,60.0,1008.39,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Low ,48.02182233v4,48.0,,115.0,1.0,,2023-08-23,,,,3.0,,,,,30.0,3.18,152.64
14787538337,38733,8/22/2023,75.0,956.53,Distributor,Existing Business,,Closed and Won,Portal Order,,Referrals,1,,10.0291390v5,10.0,,2.0,3.0,,2023-08-23,,,,7.0,,,,,75.0,2.85,273.6
13982973809,38734,7/5/2023,1200.0,6924.0,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,2,High Res Preview,932182744v1,93.0,1200.0,120.0,10.0,45190.0,2023-08-25,Direct,newbusiness,13982973809.0,100.0,1.2,0.0,1454.4,1440.0,,,1440.0
12626243738,38735,3/20/2023,60.0,1017.88,Direct,New Business,,Closed and Won,,,Paid Search,1,,10.0225270v2,10.0,,2.0,1.0,,2023-08-23,,,,5.0,,,,,60.0,2.56,184.32
14792984903,38736,8/23/2023,70.0,672.0,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,2,,55.02180806v1,55.0,,114.0,3.0,,2023-08-23,,,,6.0,,,,,70.0,2.93,246.12
14757870339,38737,8/21/2023,200.0,1496.0,Distributor,Existing Business,,Closed and Won,,,SAGE,1,,12.02151725v2,12.0,,4.0,3.0,,2023-08-23,,,,17.0,,,,,200.0,2.29,494.64
14787010130,38738,8/22/2023,200.0,1600.0,Distributor,New Business,,Closed and Won,,,Client Referral,2,,10.02137998v1,10.0,,2.0,3.0,,2023-08-25,,,,17.0,,,,,200.0,2.54,548.64
14615853690,38740,8/14/2023,300.0,2283.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,,10.02153841v1,10.0,,2.0,4.0,,2023-08-23,,,,25.0,,,,,300.0,2.54,792.48
14575615894,38741,8/11/2023,45.0,703.8,Distributor,New Business,,Closed and Won,Intake 4.0 Logged In,,Event in the Past Year,2,Low ,55.02180456v2,55.0,,114.0,3.0,,2023-08-23,,,,4.0,,,,,45.0,2.93,175.8
14793819293,38742,8/23/2023,240.0,2898.18,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02182780v1,10.0,,2.0,1.0,,2023-08-25,,,,20.0,,,,,240.0,1.96,493.92
14782635952,38743,8/22/2023,900.0,6552.0,Wholesale,Existing Business,,Closed and Won,Portal Order,,SAGE,2,,55.02152750v1,55.0,,114.0,3.0,,2023-08-28,,,,75.0,,,,,900.0,2.1,1915.2
14115586823,38744,7/13/2023,65.0,684.05,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Medium ,10.02177089v4,10.0,,2.0,3.0,,2023-08-23,,,,6.0,,,,,65.0,2.85,239.4
14545354144,38745,8/9/2023,750.0,5137.5,Distributor,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,4,Medium ,10.02181472v1,10.0,,2.0,4.0,,2023-08-23,,,,63.0,,,,,750.0,2.01,1543.68
14516667684,38746,8/7/2023,1000.0,9880.0,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High ,10.02180919v2,10.0,,2.0,1.0,,2023-08-23,,,,84.0,,,,,1000.0,1.79,1825.8
14786057509,38747,8/22/2023,200.0,2534.0,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,,10.02182754v1,10.0,,2.0,4.0,,2023-08-23,,,,17.0,,,,,200.0,2.54,548.64
14659646772,38748,8/16/2023,120.0,1062.0,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,High Res Preview,55.02182781v1,55.0,,114.0,3.0,,2023-08-23,,,,10.0,,,,,120.0,2.8,369.6
14763382415,38749,8/21/2023,100.0,1147.0,Distributor,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Pre-Hubspot Contact,2,Low ,10.02182684v1,10.0,,2.0,4.0,,2023-08-23,,,,9.0,,,,,100.0,2.83,339.6
14542535810,38750,8/9/2023,260.0,3216.2,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Intake,1,Medium ,10.02182394v1,10.0,,2.0,1.0,,2023-08-23,,,,11.0,,,,,130.0,2.23,321.12
14542535810,38750,8/9/2023,260.0,3216.2,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Intake,1,Medium ,10.02179948v3,10.0,,2.0,1.0,,2023-08-23,,,,11.0,,,,,130.0,2.23,321.12
14556890717,38751,8/10/2023,40.0,797.6,Direct,Existing Business,,Payment Pending,Intake 4.0 Logged In,,Paid Search,1,Low ,55.02180098v3,55.0,,114.0,3.0,,2023-08-23,,,,4.0,,,,,40.0,2.93,175.8
14795352362,38752,8/23/2023,60.0,962.4,Direct,New Business,,Closed and Won,,,Direct Traffic,1,,10.02174873v3,10.0,,2.0,4.0,,2023-08-23,,,,5.0,,,,,60.0,2.83,203.76
14795819576,38753,8/23/2023,400.0,3210.14,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02182862v1,10.0,,2.0,1.0,,2023-08-23,,,,34.0,,,,,400.0,1.96,823.2
14795996277,38754,8/23/2023,120.0,1080.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Event Longer Than 1 Year Ago,1,,10.02179863v5,10.0,,2.0,1.0,,2023-08-23,,,,10.0,,,,,120.0,2.23,294.36
14795758234,38755,8/23/2023,62.0,711.14,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,,10.02160069v1,10.0,,2.0,1.0,,2023-08-24,,,,6.0,,,,,62.0,2.56,215.04
14636525106,38756,8/15/2023,240.0,2096.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,55.02181723v2,55.0,,114.0,1.0,,2023-08-23,,,,10.0,,,,,120.0,2.23,294.36
14636525106,38756,8/15/2023,240.0,2096.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,932181724v2,93.0,120.0,120.0,10.0,45187.0,2023-08-23,Distributor,existingbusiness,14636525106.0,10.0,1.8,0.0,237.6,216.0,,,216.0
14796103783,38757,8/23/2023,120.0,1080.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.02103374v1,10.0,,2.0,3.0,,2023-08-23,,,,10.0,,,,,120.0,2.72,359.04
14659069306,38758,8/16/2023,120.0,1497.6,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,1,High Res Preview,49.02182056v1,49.0,,116.0,1.0,,2023-08-24,,,,10.0,,,,,120.0,2.23,294.36
14796219513,38759,8/23/2023,120.0,1234.8,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,11.02100718v1,11.0,,3.0,4.0,,2023-08-24,,,,10.0,,,,,120.0,2.83,373.56
14545311795,38760,8/9/2023,60.0,980.1,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,Low ,10.02180873v1,10.0,,2.0,1.0,,2023-08-24,,,,3.0,,,,,30.0,3.18,152.64
14545311795,38760,8/9/2023,60.0,980.1,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,Low ,10.02180871v1,10.0,,2.0,1.0,,2023-08-24,,,,3.0,,,,,30.0,3.18,152.64
14008262542,38761,7/7/2023,480.0,3739.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low ,55.02174522v2,55.0,,114.0,1.0,,2023-08-23,,,,40.0,,,,,480.0,1.96,964.32
14724203311,38762,8/18/2023,60.0,636.0,Distributor,New Business,,Closed and Won,,,SAGE,2,High Res Preview,55.02181937v1,55.0,,114.0,3.0,,2023-08-24,,,,5.0,,,,,60.0,2.93,210.96
14315564657,38763,7/25/2023,161.0,1449.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview,10.02177195v1,10.0,,2.0,1.0,,2023-08-23,,,,14.0,,,,,161.0,1.96,352.8
14794991764,38764,8/23/2023,120.0,1321.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low ,12.02182948v1,12.0,,4.0,3.0,,2023-08-24,,,,5.0,,,,,60.0,2.6,187.2
14794991764,38764,8/23/2023,120.0,1321.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low ,10.02182947v1,10.0,,2.0,3.0,,2023-08-24,,,,5.0,,,,,60.0,2.85,205.2
14557548150,38765,8/10/2023,608.0,4717.28,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Low ,10.02180346v2,10.0,,2.0,1.0,,2023-08-23,,,,51.0,,,,,608.0,1.88,1173.12
14722557331,38766,8/18/2023,120.0,1316.4,Distributor,Existing Business,,Closed and Won,,,,1,Medium ,10.02181866v2,10.0,,2.0,3.0,,2023-08-23,,,,5.0,,,,,60.0,2.85,205.2
14722557331,38766,8/18/2023,120.0,1316.4,Distributor,Existing Business,,Closed and Won,,,,1,Medium ,10.02181865v2,10.0,,2.0,3.0,,2023-08-23,,,,5.0,,,,,60.0,2.85,205.2
14796556216,38768,8/23/2023,60.0,1277.4,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,2,High Res Preview,10.02182992v1,10.0,,2.0,4.0,,2023-08-23,,,,3.0,,,,,30.0,2.83,135.84
14796556216,38768,8/23/2023,60.0,1277.4,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,2,High Res Preview,10.02182991v1,10.0,,2.0,4.0,,2023-08-23,,,,3.0,,,,,30.0,2.83,135.84
14795998256,38769,8/23/2023,120.0,1080.0,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.0283748v2,10.0,,2.0,3.0,,2023-08-24,,,,10.0,,,,,120.0,2.72,359.04
13411268962,38770,5/22/2023,140.0,1920.14,Direct,Existing Business,,Closed and Won,Template Download,,Organic Search,1,Low ,10.02166395v3,10.0,,2.0,1.0,,2023-08-24,,,,12.0,,,,,140.0,1.96,305.76
14793942590,38771,8/23/2023,30.0,569.7,Direct,New Business,,Closed and Won,,,Organic Search,1,,10.02182901v2,10.0,,2.0,3.0,,2023-08-24,,,,3.0,,,,,30.0,3.18,152.64
14421619004,38772,8/1/2023,120.0,1490.4,Direct,New Business,,Closed and Won,,,Intake,1,Low ,10.02178551v2,10.0,,2.0,1.0,,2023-08-24,,,,10.0,,,,,120.0,2.23,294.36
14798119466,38773,8/23/2023,60.0,598.2,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.02159508v2,10.0,,2.0,4.0,,2023-08-24,,,,5.0,,,,,60.0,2.83,203.76
14796523696,38774,8/23/2023,300.0,2493.0,Distributor,Existing Business,,Closed and Won,,,,1,,10.02162229v1,10.0,,2.0,4.0,,2023-08-24,,,,25.0,,,,,300.0,2.54,792.48
14196441602,38775,7/17/2023,512.0,3696.64,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,Low ,10.02175925v2,10.0,,2.0,1.0,,2023-09-14,,,,43.0,,,,,512.0,1.96,1034.88
14806829165,38776,8/24/2023,200.0,1800.0,Distributor,Existing Business,,Closed and Won,,,Organic Search,1,,10.02161538v1,10.0,,2.0,4.0,,2023-08-24,,,,17.0,,,,,200.0,2.54,548.64
14794923573,38777,8/23/2023,60.0,688.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02182860v1,10.0,,2.0,4.0,,2023-08-24,,,,5.0,,,,,60.0,2.83,203.76
14806751277,38778,8/24/2023,480.0,3729.6,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.02168354v1,10.0,,2.0,1.0,,2023-08-24,,,,20.0,,,,,240.0,1.96,493.92
14806751277,38778,8/24/2023,480.0,3729.6,Distributor,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,2,,10.02168354v5,10.0,,2.0,1.0,,2023-08-24,,,,20.0,,,,,240.0,1.96,493.92
14722759279,38779,8/18/2023,500.0,2320.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,,9102176163v2,910.0,500.0,25.0,5.0,45189.0,2023-08-28,Distributor,existingbusiness,14722759279.0,42.0,0.76,90.0,482.16,470.0,,,470.0
14616263779,38780,8/14/2023,141.0,1269.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,High Res Preview,10.02180938v2,10.0,,2.0,1.0,,2023-08-24,,,,12.0,,,,,141.0,1.96,305.76
14302486371,38781,7/24/2023,100.0,2074.0,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Paid Search,2,Low ,10.03184155v1,10.0,,2.0,3.0,,2023-08-29,,,,5.0,,,,,50.0,3.18,228.96
14302486371,38781,7/24/2023,100.0,2074.0,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Paid Search,2,Low ,10.02177040v2,10.0,,2.0,3.0,,2023-08-29,,,,5.0,,,,,50.0,3.18,228.96
14637593856,38782,8/15/2023,302.0,2606.26,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low ,55.02181063v1,55.0,,114.0,3.0,,2023-08-24,,,,26.0,,,,,302.0,2.62,848.88
14726068778,38783,8/18/2023,2.0,175.0,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,,9202182151v1,920.0,2.0,26.0,5.0,45181.0,2023-08-24,Distributor,existingbusiness,14726068778.0,1.0,1.04,90.0,114.96,92.08,,,92.08
14651263253,38784,8/16/2023,211.0,1751.3,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low ,10.02181176v1,10.0,,2.0,1.0,,2023-08-24,,,,18.0,,,,,211.0,1.96,446.88
14811083598,38785,8/24/2023,302.0,2606.26,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,,55.02181058v1,55.0,,114.0,3.0,,2023-08-24,,,,26.0,,,,,302.0,2.62,848.88
14810177194,38786,8/24/2023,900.0,5814.0,Distributor,Existing Business,,Closed and Won,Portal Order,,Event Longer Than 1 Year Ago,2,,10.0217889v1,10.0,,2.0,4.0,,2023-08-24,,,,75.0,,,,,900.0,2.01,1833.12
14636392029,38787,8/15/2023,120.0,1264.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview,10.02180899v3,10.0,,2.0,3.0,,2023-08-25,,,,5.0,,,,,60.0,2.85,205.2
14636392029,38787,8/15/2023,120.0,1264.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview,55.02180910v1,55.0,,114.0,3.0,,2023-08-25,,,,5.0,,,,,60.0,2.93,210.96
14640141336,38788,8/15/2023,60.0,926.4,Distributor,Existing Business,,Closed and Won,Revision Request,,Direct Traffic,1,High Res Preview,55.02182629v2,55.0,,114.0,4.0,,2023-08-25,,,,3.0,,,,,30.0,3.0,144.0
14640141336,38788,8/15/2023,60.0,926.4,Distributor,Existing Business,,Closed and Won,Revision Request,,Direct Traffic,1,High Res Preview,55.02182628v2,55.0,,114.0,4.0,,2023-08-25,,,,3.0,,,,,30.0,3.0,144.0
14501884330,38791,8/6/2023,250.0,3221.82,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,High Res Preview,10.02179488v2,10.0,,2.0,1.0,,2023-08-24,,,,21.0,,,,,250.0,1.96,517.44
14811864097,38792,8/24/2023,500.0,3610.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Email Marketing,2,,17.02159392v1,17.0,,9.0,1.0,,2023-08-24,,,,42.0,,,,,500.0,1.96,1011.36
14786516108,38795,8/22/2023,954.0,9997.32,Direct,New Business,,Closed and Won,Intake 4.0 Logged In,,Paid Search,1,Low ,10.02182843v1,10.0,,2.0,3.0,,2023-08-28,,,,80.0,,,,,954.0,2.01,1953.72
13734112051,38796,6/15/2023,35.0,721.94,Distributor,Existing Business,,Closed and Won,Portal Order,,CommonSku,2,,10.02168529v1,10.0,,2.0,3.0,,2023-08-24,,,,3.0,,,,,35.0,3.18,152.64
14795485333,38797,8/23/2023,1100.0,7942.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Low ,10.02183174v1,10.0,,2.0,1.0,,2023-08-24,,,,42.0,,,,,500.0,1.96,1011.36
14795485333,38797,8/23/2023,1100.0,7942.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Low ,10.02175195v1,10.0,,2.0,1.0,,2023-08-24,,,,50.0,,,,,600.0,1.88,1150.56
14797518657,38798,8/23/2023,60.0,616.2,Distributor,Existing Business,,Closed and Won,,,WT Outbound,1,,10.02178817v2,10.0,,2.0,1.0,,2023-08-29,,,,5.0,,,,,60.0,2.56,184.32
14811405067,38799,8/24/2023,120.0,1110.0,Distributor,Existing Business,,Closed and Won,,,Paid Search,2,,10.0225572v1,10.0,,2.0,3.0,,2023-08-25,,,,10.0,,,,,120.0,2.72,359.04
14811691871,38800,8/24/2023,5000.0,25996.0,Distributor,Existing Business,,Closed and Won,,,SAGE,2,,10.02115170v2,10.0,,2.0,3.0,,2023-08-25,,,,417.0,,,,,5000.0,1.72,8627.52
14724332347,38801,8/18/2023,360.0,4121.23,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,1,High Res Preview,10.02182837v4,10.0,,2.0,1.0,,2023-08-24,,,,30.0,,,,,360.0,1.96,729.12
14230887496,38802,7/19/2023,30.0,647.7,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Paid Search,1,High Res Preview,10.02176306v1,10.0,,2.0,3.0,,2023-08-24,,,,3.0,,,,,30.0,3.18,152.64
14795344566,38803,8/23/2023,750.0,5325.0,Distributor,Existing Business,,Closed and Won,,,WT Outbound,1,Low ,10.02182955v1,10.0,,2.0,3.0,,2023-08-28,,,,63.0,,,,,750.0,2.01,1543.68
14813835931,38804,8/24/2023,300.0,2418.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,,10.02127971v1,10.0,,2.0,3.0,,2023-08-24,,,,25.0,,,,,300.0,2.54,792.48
14813849175,38805,8/24/2023,1300.0,7644.0,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,,10.0227575v1,10.0,,2.0,3.0,,2023-08-28,,,,109.0,,,,,1300.0,2.01,2653.2
14792620368,38806,8/23/2023,350.0,2821.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,,10.0283782v4,10.0,,2.0,1.0,,2023-08-25,,,,30.0,,,,,350.0,1.96,729.12
14761290911,38807,8/21/2023,60.0,688.2,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated,10.02183086v1,10.0,,2.0,4.0,,2023-08-24,,,,5.0,,,,,60.0,2.83,203.76
14781997671,38808,8/22/2023,60.0,1350.31,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,2,Low ,48.02182523v3,48.0,,115.0,4.0,,2023-08-24,,,,3.0,,,,,30.0,2.83,135.84
14781997671,38808,8/22/2023,60.0,1350.31,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Organic Search,2,Low ,48.02182526v1,48.0,,115.0,4.0,,2023-08-24,,,,3.0,,,,,30.0,2.83,135.84
14813663768,38809,8/24/2023,60.0,706.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,,10.02114923v2,10.0,,2.0,4.0,,2023-08-28,,,,5.0,,,,,60.0,2.83,203.76
14621219141,38810,8/14/2023,2325.0,14461.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Low ,10.02180831v1,10.0,,2.0,3.0,,2023-08-24,,,,194.0,,,,,2325.0,2.01,4703.4
14780950092,38811,8/22/2023,500.0,3906.29,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,,10.02182829v1,10.0,,2.0,1.0,,2023-08-24,,,,42.0,,,,,500.0,1.96,1011.36
14810382653,38812,8/24/2023,120.0,1026.0,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,10.02183212v1,10.0,,2.0,4.0,,2023-08-24,,,,10.0,,,,,120.0,2.71,357.72
14636484963,38813,8/15/2023,152.0,1512.22,Distributor,Existing Business,,Closed and Won,,,SAGE,1,Low ,10.02182034v2,10.0,,2.0,1.0,,2023-08-25,,,,13.0,,,,,152.0,1.96,329.28
14560058967,38814,8/10/2023,61.0,626.17,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,Low ,10.02180259v1,10.0,,2.0,3.0,,2023-08-24,,,,6.0,,,,,61.0,2.85,239.4
14427204887,38815,8/2/2023,60.0,1085.77,Direct,New Business,,Closed and Won,Intake 4.0 Logged In,,Organic Search,2,High Res Preview,10.02178547v1,10.0,,2.0,3.0,,2023-08-25,,,,5.0,,,,,60.0,2.85,205.2
14521743990,38816,8/7/2023,30.0,751.6,Direct,Existing Business,,Closed and Won,Intake 4.0 Logged In,,Pre-Hubspot Contact,2,,55.02179560v1,55.0,,114.0,3.0,,2023-08-25,,,,3.0,,,,,30.0,2.93,140.64
14792003188,38817,8/23/2023,500.0,4329.01,Direct,Existing Business,,Payment Pending,Intake 4.0 Logged In,,Referrals,2,Low ,932183380v1,93.0,500.0,120.0,10.0,45194.0,2023-08-29,Direct,existingbusiness,14792003188.0,42.0,1.31,0.0,675.96,655.0,,,655.0
14781693753,38818,8/22/2023,500.0,2666.13,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,,9202182518v1,920.0,500.0,26.0,5.0,45189.0,2023-08-25,Distributor,existingbusiness,14781693753.0,42.0,1.04,90.0,626.64,610.0,,,610.0
14827115785,38819,8/25/2023,200.0,3098.0,Direct,Existing Business,,Closed and Won,Reorder Button,,Paid Search,3,,10.0225476v1,10.0,,2.0,3.0,,2023-08-25,,,,9.0,,,,,100.0,2.85,342.0
14827115785,38819,8/25/2023,200.0,3098.0,Direct,Existing Business,,Closed and Won,Reorder Button,,Paid Search,3,,10.0225477v1,10.0,,2.0,3.0,,2023-08-25,,,,9.0,,,,,100.0,2.85,342.0
14816731531,38820,8/24/2023,500.0,3610.0,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Low ,10.02183334v1,10.0,,2.0,1.0,,2023-08-28,,,,42.0,,,,,500.0,1.96,1011.36
14827834444,38821,8/25/2023,240.0,2224.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,,11.02171805v4,11.0,,3.0,3.0,,2023-08-25,,,,20.0,,,,,240.0,2.71,682.92
14724408429,38822,8/18/2023,42.0,920.58,Direct,New Business,,Closed and Won,Intake 4.0 Logged Out,,Direct Traffic,1,High Res Preview,55.02182112v3,55.0,,114.0,3.0,,2023-08-25,,,,4.0,,,,,42.0,2.93,175.8
14827609869,38823,8/25/2023,60.0,972.0,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,,49.02183429v1,49.0,,116.0,1.0,,2023-08-25,,,,5.0,,,,,60.0,2.56,184.32
14723072779,38824,8/18/2023,70.0,1243.13,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,,10.02118221v3,10.0,,2.0,1.0,,2023-08-25,,,,6.0,,,,,70.0,2.56,215.04
14830197024,38825,8/25/2023,50.0,764.5,Distributor,Existing Business,,Closed and Won,Portal Order,,Event in the Past Year,1,,10.02179519v1,10.0,,2.0,3.0,,2023-08-25,,,,5.0,,,,,50.0,3.18,228.96
14827154037,38826,8/25/2023,200.0,1800.0,Distributor,Existing Business,,Closed and Won,,,Direct Traffic,1,,10.02185453v3,10.0,,2.0,1.0,,2023-09-08,,,,17.0,,,,,200.0,1.96,423.36
14830283536,38827,8/25/2023,120.0,990.0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event Longer Than 1 Year Ago,2,,10.0261822v1,10.0,,2.0,3.0,,2023-08-25,,,,10.0,,,,,120.0,2.72,359.04
14806293916,38828,8/24/2023,300.0,2418.0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Low ,10.02183115v1,10.0,,2.0,1.0,,2023-08-25,,,,25.0,,,,,300.0,1.96,611.52
